Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,month
10/07/2018,908,20,25.3,89.0,2.6333333333333333,745,23.3,0.0,0.0,0.0,Summer,No Holiday,Yes,7
31/03/2018,264,3,10.7,74.0,1.7,712,6.2,0.0,0.0,0.0,Spring,No Holiday,Yes,3
13/12/2017,271,22,-8.9,39.0,0.1,2000,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes,12
19/03/2018,326,14,10.1,59.0,3.3,2000,2.4,0.57,0.0,0.0,Spring,No Holiday,Yes,3
31/03/2018,1578,16,20.447907543925986,32.0,3.0,1836,1.0,1.03,0.0,0.0,Spring,No Holiday,Yes,3
06/12/2017,496,16,3.9050810934367166,37.0,2.9,2000,-8.2,0.36,0.0,0.0,Winter,No Holiday,Yes,12
21/11/2018,649,11,7.4,30.0,1.4,2000,-9.0,0.44,0.0,0.0,Autumn,No Holiday,Yes,11
16/04/2018,405,6,5.0,70.0,0.7,1739,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,4
15/04/2018,317,19,11.0,62.0,2.1,1661,3.9,0.19,0.0,0.0,Spring,No Holiday,Yes,4
11/02/2018,198,17,-4.2,47.0,2.7,2000,-13.8,0.31,0.0,0.0,Winter,No Holiday,Yes,2
04/06/2018,2508,20,23.4,43.0,1.1,2000,10.0,0.01,0.0,0.0,Summer,No Holiday,Yes,6
03/12/2017,13,6,3.4,86.0,2.5,278,1.2,0.0,1.0,0.0,Winter,No Holiday,Yes,12
18/01/2018,365,19,1.5,41.0,1.0,1210,-10.3,0.0,0.0,0.0,Winter,No Holiday,Yes,1
19/09/2018,0,6,19.0,76.0,0.3,1488,14.6,0.0,0.0,0.0,Autumn,No Holiday,No,9
18/01/2018,537,8,1.1,86.0,1.2,197,-0.9,0.0,0.0,0.0,Winter,No Holiday,Yes,1
18/08/2018,969,1,23.9,51.0,0.9,2000,13.1,0.0,0.0,0.0,Summer,No Holiday,Yes,8
27/10/2018,658,23,6.3,52.0,1.8,2000,-2.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
26/06/2018,10,12,20.5,97.0,1.8,257,20.0,0.15,5.0,0.0,Summer,No Holiday,Yes,6
14/11/2018,1074,22,8.8,58.0,0.5,1358,0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
09/05/2018,245,2,10.9,59.0,1.1,2000,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes,5
06/08/2018,797,8,28.7,86.0,1.4,532,26.1,0.32,0.5,0.0,Summer,No Holiday,Yes,8
30/09/2018,0,20,16.0,39.0,2.9,2000,2.0,0.0,0.0,0.0,Autumn,No Holiday,No,9
24/12/2017,132,19,1.1,68.0,4.4,695,-4.1,0.0,0.0,0.0,Winter,Holiday,Yes,12
20/10/2018,219,6,7.5,79.0,0.6,1025,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
29/04/2018,2094,17,21.9,28.0,2.733333333333333,1023,2.5,1.6,0.0,0.0,Spring,No Holiday,Yes,4
04/08/2018,1387,20,30.2,66.0,2.8,2000,23.1,0.02,0.0,0.0,Summer,No Holiday,Yes,8
13/03/2018,1224,19,14.1,77.0,2.0,1240,10.1,0.04,0.0,0.0,Spring,No Holiday,Yes,3
24/02/2018,467,15,6.7,24.0,2.7,1536,-12.4,1.95,0.0,0.0,Winter,No Holiday,Yes,2
27/06/2018,1243,14,24.7,72.0,2.9,720,19.3,1.45,0.0,0.0,Summer,No Holiday,Yes,6
23/10/2018,1380,21,21.24293643003864,70.0,3.466666666666667,1425,7.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
17/09/2018,1083,12,25.2,50.0,1.7,1710,14.0,2.83,0.0,0.0,Autumn,No Holiday,Yes,9
06/10/2018,5,9,13.593020488630483,97.0,2.9,550,16.2,0.05,6.0,0.0,Autumn,No Holiday,Yes,10
15/09/2018,169,5,21.1,82.0,0.8,2000,17.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
24/01/2018,164,7,-15.9,30.0,3.0,2000,-29.5,0.0,0.0,0.9,Winter,No Holiday,Yes,1
19/05/2018,2140,19,22.6,34.0,1.4333333333333333,2000,5.9,0.51,0.0,0.0,Spring,No Holiday,Yes,5
03/07/2018,1365,23,26.4,78.0,0.3,2000,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,7
11/07/2018,240,1,29.734133047233293,96.0,0.5,443,23.9,0.0,0.5,0.0,Summer,No Holiday,Yes,7
26/11/2018,935,16,13.2,44.0,1.6,710,1.1,0.76,0.0,0.0,Autumn,No Holiday,Yes,11
27/12/2017,66,5,-9.4,36.0,1.9,2000,-21.7,0.0,0.0,0.0,Winter,No Holiday,Yes,12
14/06/2018,1934,17,24.6,57.0,1.0,1866,15.5,0.45,0.0,0.0,Summer,No Holiday,Yes,6
27/04/2018,2577,18,20.3,47.0,2.5,705,8.6,0.77,0.0,0.0,Spring,No Holiday,Yes,4
17/12/2017,41,4,-10.791540104194361,40.0,1.9,2000,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,12
19/10/2018,262,3,4.748826179467846,74.0,1.5,2000,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
04/10/2018,0,18,23.1,48.0,1.3,2000,11.4,0.2,0.0,0.0,Autumn,No Holiday,No,10
18/05/2018,29,5,17.8,98.0,1.0,457,17.4,0.0,0.5,0.0,Spring,No Holiday,Yes,5
17/08/2018,904,12,30.3,30.0,1.9,1981,10.7,3.17,0.0,0.0,Summer,No Holiday,Yes,8
17/11/2018,456,2,2.9,77.0,1.8,853,-0.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
31/08/2018,1869,17,29.1,49.0,2.8,1969,17.2,1.57,0.0,0.0,Summer,No Holiday,Yes,8
06/02/2018,213,7,-12.7,41.0,3.7,1982,-23.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2
11/07/2018,1298,23,26.9,79.0,0.1,1541,22.9,0.0,0.0,0.0,Summer,No Holiday,Yes,7
02/09/2018,610,2,22.0,60.0,1.0999999999999999,2000,13.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
18/12/2017,116,14,0.5,76.0,0.9,364,-3.2,0.17,0.0,4.2,Winter,No Holiday,Yes,12
16/06/2018,2451,18,28.0,46.0,1.7,1833,15.2,1.23,0.0,0.0,Summer,No Holiday,Yes,6
23/08/2018,837,15,32.0,53.0,2.1,1992,21.2,1.57,0.0,0.0,Summer,No Holiday,Yes,8
03/05/2018,2310,18,13.4,49.0,2.4,1982,2.8,0.6,0.0,0.0,Spring,No Holiday,Yes,5
08/12/2017,84,5,-5.8,56.0,1.2,1941,-13.1,0.0,0.0,0.0,Winter,No Holiday,Yes,12
24/09/2018,620,0,17.2,50.0,1.7,2000,6.6,0.0,0.0,0.0,Autumn,Holiday,Yes,9
04/05/2018,2661,18,17.1,35.0,3.4,1961,1.4,1.11,0.0,0.0,Spring,No Holiday,Yes,5
12/02/2018,244,20,-4.7,55.0,1.2,2000,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2
08/09/2018,1675,22,21.5,51.0,2.0,2000,10.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
09/12/2017,431,13,3.9,36.0,2.0,1702,-9.8,1.13,0.0,0.0,Winter,No Holiday,Yes,12
07/10/2018,1385,21,14.4,36.0,1.0,2000,-0.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
09/09/2018,2201,17,27.7,33.0,1.1,2000,9.9,1.21,0.0,0.0,Autumn,No Holiday,Yes,9
30/05/2018,1571,16,24.7,47.0,3.0,1594,12.6,2.44,0.0,0.0,Spring,No Holiday,Yes,5
03/05/2018,1160,7,8.4,83.0,1.4,1400,5.6,0.31,0.0,0.0,Spring,No Holiday,Yes,5
30/12/2017,66,20,1.9,90.0,0.9,88,0.4,0.0,0.0,0.0,Winter,No Holiday,Yes,12
08/01/2018,374,7,0.7,44.0,1.7,1357,-10.1,0.0,0.0,0.0,Winter,No Holiday,Yes,1
13/06/2018,591,3,18.5,73.0,1.0,1951,13.5,0.0,0.0,0.0,Summer,No Holiday,Yes,6
07/01/2018,331,14,1.9,32.0,0.7,1368,-13.0,0.41,0.0,0.0,Winter,No Holiday,Yes,1
05/12/2017,42,4,-7.172156950044753,34.0,3.0,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,12
02/02/2018,267,7,-7.4,62.0,1.5,1909,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2
23/09/2018,768,23,17.7,45.0,1.1,2000,5.6,0.0,0.0,0.0,Autumn,Holiday,Yes,9
14/07/2018,910,10,27.8,68.0,2.1,1490,21.3,1.29,0.0,0.0,Summer,No Holiday,Yes,7
19/01/2018,341,13,4.7,26.0,2.6,1370,-13.2,1.11,0.0,0.0,Winter,No Holiday,Yes,1
14/02/2018,216,21,1.7,27.0,3.1,1734,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2
05/12/2017,597,19,-3.2,45.0,0.0,2000,-13.5,0.0,0.0,0.0,Winter,No Holiday,Yes,12
20/02/2018,764,18,3.2,20.0,2.9,2000,-17.6,0.16,0.0,0.0,Winter,No Holiday,Yes,2
11/11/2018,228,7,6.4,84.0,1.3,369,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
17/03/2018,520,9,3.4,49.0,1.6,1950,-6.3,1.03,0.0,0.0,Spring,No Holiday,Yes,3
16/07/2018,2362,20,29.3,58.0,2.4,2000,20.1,0.09,0.0,0.0,Summer,No Holiday,Yes,7
28/03/2018,258,6,9.6,84.0,0.7,301,7.0,0.0,0.0,0.0,Spring,No Holiday,Yes,3
21/10/2018,848,0,11.2,62.0,0.0,1613,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
15/02/2018,112,8,-3.0,38.0,1.0,2000,-15.4,0.0,0.0,0.0,Winter,Holiday,Yes,2
07/04/2018,897,16,7.9,34.0,4.7,1979,-7.0,1.09,0.0,0.0,Spring,No Holiday,Yes,4
23/12/2017,237,23,5.5,80.0,0.6,185,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes,12
05/07/2018,1381,17,27.3,76.0,0.9,1971,22.6,0.52,0.0,0.0,Summer,No Holiday,Yes,7
10/10/2018,792,10,12.0,61.0,4.1,1981,4.6,0.86,0.0,0.0,Autumn,No Holiday,Yes,10
28/03/2018,907,22,13.6,73.0,2.0,644,8.8,0.0,0.0,0.0,Spring,No Holiday,Yes,3
27/06/2018,1145,12,24.1,73.0,2.2,992,18.9,2.15,0.0,0.0,Summer,No Holiday,Yes,6
13/10/2018,1312,21,12.6,56.0,1.1,1053,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
10/07/2018,1169,15,25.7,77.0,0.5,1875,21.3,0.48,0.0,0.0,Summer,No Holiday,Yes,7
21/06/2018,2179,22,22.8,67.0,2.1,1042,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,6
05/06/2018,448,2,19.7,66.0,0.5,1591,13.1,0.0,0.0,0.0,Summer,No Holiday,Yes,6
07/06/2018,1071,13,26.7,47.0,2.4,806,14.4,3.26,0.0,0.0,Summer,No Holiday,Yes,6
15/07/2018,1466,18,32.2,55.0,2.4,1769,22.0,1.28,0.0,0.0,Summer,No Holiday,Yes,7
21/09/2018,24,5,17.8,93.0,1.8,2000,16.6,0.0,0.5,0.0,Autumn,No Holiday,Yes,9
24/12/2017,104,17,2.2,86.0,2.6,605,0.0,0.04,0.0,0.0,Winter,Holiday,Yes,12
02/04/2018,86,4,15.7,79.0,1.2,628,12.0,0.0,0.0,0.0,Spring,No Holiday,Yes,4
26/10/2018,556,8,12.1,81.0,0.6333333333333333,706,8.9,0.0,0.5,0.0,Autumn,No Holiday,Yes,10
11/10/2018,1389,20,10.2,46.0,0.2,2000,-0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
23/04/2018,37,20,9.4,95.0,1.6,740,8.6,0.0,1.0,0.0,Spring,No Holiday,Yes,4
27/06/2018,513,0,20.5,94.0,3.7,896,19.4,0.0,0.0,0.0,Summer,No Holiday,Yes,6
31/12/2017,161,20,-1.0,32.0,0.9,2000,-15.6,0.0,0.0,0.0,Winter,Holiday,Yes,12
24/06/2018,2153,21,20.692553957914612,71.0,1.7,1295,18.8,0.0,0.0,0.0,Summer,No Holiday,Yes,6
30/06/2018,862,9,24.2,81.0,0.9,295,20.7,0.53,0.0,0.0,Summer,No Holiday,Yes,6
05/11/2018,1215,22,11.6,81.0,1.2,336,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
03/08/2018,763,0,32.1,67.0,1.1,1077,25.1,0.0,0.0,0.0,Summer,No Holiday,Yes,8
07/08/2018,1836,20,31.1,64.0,2.7,1770,23.4,0.02,0.0,0.0,Summer,No Holiday,Yes,8
18/12/2017,146,8,-4.6,86.0,1.2,508,-6.5,0.0,0.0,2.0,Winter,No Holiday,Yes,12
26/11/2018,563,23,18.817751264886056,78.0,1.5,404,1.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
16/07/2018,1935,8,26.4,69.0,0.5,1559,20.2,1.09,0.0,0.0,Summer,No Holiday,Yes,7
05/08/2018,983,0,28.0,82.0,1.4,1221,24.6,0.0,0.0,0.0,Summer,No Holiday,Yes,8
28/01/2018,157,18,-4.9,35.0,3.7,2000,-18.0,0.04,0.0,0.0,Winter,No Holiday,Yes,1
23/06/2018,2262,20,24.6,65.0,2.1,1018,17.5,0.1,0.0,0.0,Summer,No Holiday,Yes,6
17/05/2018,144,1,22.0,97.0,2.1,192,21.4,0.0,0.5,0.0,Spring,No Holiday,Yes,5
06/09/2018,320,3,21.5,85.0,0.1,1282,18.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
15/11/2018,883,7,4.8,76.0,0.7,762,0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
29/09/2018,1076,9,18.3,58.0,1.4,1958,9.8,1.24,0.0,0.0,Autumn,No Holiday,Yes,9
07/02/2018,83,2,-12.5,50.0,1.0,1722,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2
07/12/2017,402,21,-2.2,46.0,2.2,1975,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes,12
24/12/2017,251,1,5.6,78.0,0.5,197,2.0,0.0,0.0,0.0,Winter,Holiday,Yes,12
27/03/2018,636,15,19.9,45.0,2.7,676,7.6,1.79,0.0,0.0,Spring,No Holiday,Yes,3
05/09/2018,2068,17,27.7,40.0,5.0,2000,12.8,1.51,0.0,0.0,Autumn,No Holiday,Yes,9
06/11/2018,0,1,9.8,75.0,0.5,668,5.5,0.0,0.0,0.0,Autumn,No Holiday,No,11
20/03/2018,1111,18,4.1,43.0,3.5,2000,-7.3,0.21,0.0,0.0,Spring,No Holiday,Yes,3
31/10/2018,1507,19,8.4,53.0,2.033333333333333,2000,-0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
10/04/2018,376,1,9.0,44.0,1.7,1314,-2.6,0.0,0.0,0.0,Spring,No Holiday,Yes,4
10/01/2018,196,16,-5.4,30.0,3.5,2000,-20.2,0.69,0.0,0.2,Winter,No Holiday,Yes,1
04/06/2018,1148,14,26.5,43.0,3.9,1671,12.8,2.36,0.0,0.0,Summer,No Holiday,Yes,6
24/10/2018,1126,12,16.8,48.0,1.6,1673,5.7,2.1,0.0,0.0,Autumn,No Holiday,Yes,10
06/03/2018,214,6,3.4546951192768747,77.0,0.4,1578,-4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,3
28/10/2018,916,13,12.1,75.0,1.2,1775,7.7,0.99,0.0,0.0,Autumn,No Holiday,Yes,10
10/08/2018,1544,22,30.9,54.0,0.8,2000,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes,8
06/10/2018,2012,18,20.5,66.0,1.2,2000,13.9,0.16,0.0,0.0,Autumn,No Holiday,Yes,10
09/11/2018,0,7,10.4,81.0,3.0,1741,7.2,0.0,0.0,0.0,Autumn,No Holiday,No,11
27/12/2017,230,12,-4.523111648683303,21.0,2.1,1941,-24.4,1.08,0.0,0.0,Winter,No Holiday,Yes,12
14/06/2018,1047,0,21.1,69.0,0.5,1086,15.1,0.0,0.0,0.0,Summer,No Holiday,Yes,6
30/01/2018,60,21,-1.6,91.0,1.3,508,-2.8,0.0,1.5,3.5,Winter,No Holiday,Yes,1
28/06/2018,266,5,22.1,93.0,0.4,333,20.9,0.0,0.0,0.0,Summer,No Holiday,Yes,6
22/06/2018,336,5,18.6,85.0,1.0,384,16.0,0.0,0.0,0.0,Summer,No Holiday,Yes,6
24/12/2017,110,22,0.2,69.0,2.7,565,-4.8,0.0,0.0,0.0,Winter,Holiday,Yes,12
13/04/2018,1270,16,26.12397190299111,16.0,1.0,2000,-7.9,0.7,0.0,0.0,Spring,No Holiday,Yes,4
12/12/2017,65,5,-11.6,45.0,2.8,1951,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes,12
01/11/2018,806,23,7.8,63.0,0.4,1547,1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
09/11/2018,0,8,10.1,85.0,2.4,1809,7.6,0.05,0.0,0.0,Autumn,No Holiday,No,11
28/05/2018,2060,17,26.9,45.0,3.5,990,13.9,1.64,0.0,0.0,Spring,No Holiday,Yes,5
11/02/2018,95,1,-7.0,38.0,2.6,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2
19/01/2018,61,5,-1.4,47.0,1.4,1301,-11.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1
17/03/2018,268,2,2.3,56.0,0.6,2000,-5.5,0.0,0.0,0.0,Spring,No Holiday,Yes,3
29/05/2018,841,0,20.6,54.0,2.6,1737,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,5
24/10/2018,940,11,15.7,53.0,1.0,1172,6.1,1.99,0.0,0.0,Autumn,No Holiday,Yes,10
14/04/2018,675,17,17.364508069212555,81.0,2.4,2000,6.1,0.52,0.0,0.0,Spring,No Holiday,Yes,4
11/03/2018,843,13,10.3,31.0,1.8666666666666665,885,-6.1,2.67,0.0,0.0,Spring,No Holiday,Yes,3
03/03/2018,588,21,10.3,52.0,2.2,1843,0.8,0.0,0.0,0.0,Spring,No Holiday,Yes,3
06/12/2017,222,22,1.3,92.0,0.6,233,0.1,0.0,0.0,1.0,Winter,No Holiday,Yes,12
26/06/2018,353,3,25.4,50.0,1.1,870,14.2,0.0,0.0,0.0,Summer,No Holiday,Yes,6
05/01/2018,446,17,-0.6,45.0,3.3,1827,-11.0,0.24,0.0,0.0,Winter,No Holiday,Yes,1
21/02/2018,59,3,-3.4,32.0,0.9,1977,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2
11/06/2018,2375,8,20.7,55.0,1.5,2000,11.3,1.23,0.0,0.0,Summer,No Holiday,Yes,6
21/06/2018,1066,11,25.5,57.0,1.8,943,16.3,3.01,0.0,0.0,Summer,No Holiday,Yes,6
28/05/2018,1124,13,27.7,39.0,1.9,1882,12.4,3.33,0.0,0.0,Spring,No Holiday,Yes,5
25/06/2018,264,3,22.0,83.0,0.5,684,18.9,0.0,0.0,0.0,Summer,No Holiday,Yes,6
23/11/2018,1516,8,-3.0,43.0,1.1,2000,-13.8,0.03,0.0,0.0,Autumn,No Holiday,Yes,11
25/11/2018,663,18,7.3,72.0,1.3,530,2.5,0.0,0.0,0.4,Autumn,No Holiday,Yes,11
11/10/2018,707,0,7.9,53.0,0.9,2000,-1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
25/06/2018,2046,22,27.4,55.0,0.3,1001,17.5,0.0,0.0,0.0,Summer,No Holiday,Yes,6
20/12/2017,243,14,-0.5,44.0,1.0,1793,-11.2,0.71,0.0,1.7,Winter,No Holiday,Yes,12
03/01/2018,291,22,-5.2,53.0,1.3,1969,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes,1
14/06/2018,735,11,20.5,79.0,1.7,770,16.7,1.25,0.0,0.0,Summer,No Holiday,Yes,6
23/05/2018,1563,16,23.0,33.0,4.2,1880,5.8,2.57,0.0,0.0,Spring,No Holiday,Yes,5
29/05/2018,721,1,20.3,55.0,1.1,1756,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,5
29/05/2018,949,11,23.1,63.0,2.6,949,15.6,1.68,0.0,0.0,Spring,No Holiday,Yes,5
24/03/2018,197,3,5.0,51.0,0.8,659,-4.3,0.0,0.0,0.0,Spring,No Holiday,Yes,3
08/08/2018,687,15,34.5,47.0,2.6333333333333333,1958,21.5,2.32,0.0,0.0,Summer,No Holiday,Yes,8
22/01/2018,18,16,2.0,87.0,1.9,140,0.0,0.03,0.0,0.0,Winter,No Holiday,Yes,1
24/05/2018,1087,23,18.1,56.0,1.6,1095,9.1,0.0,0.0,0.0,Spring,No Holiday,Yes,5
02/02/2018,115,6,-7.0,62.0,1.3,1830,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2
15/03/2018,65,11,13.9,98.0,1.4,296,13.5,0.13,0.0,0.0,Spring,No Holiday,Yes,3
09/11/2018,0,22,11.2,75.0,0.8666666666666666,478,6.9,0.0,0.0,0.0,Autumn,No Holiday,No,11
22/04/2018,103,16,19.1,52.0,0.9,1583,9.0,0.37,0.0,0.0,Spring,No Holiday,Yes,4
01/07/2018,9,9,22.1,94.0,0.9,624,21.0,0.22,1.5,0.0,Summer,No Holiday,Yes,7
29/11/2018,748,16,5.8,39.0,2.6,1489,-7.1,0.1,0.0,0.0,Autumn,No Holiday,Yes,11
04/06/2018,1505,7,19.5,52.0,2.3000000000000003,1818,9.3,0.46,0.0,0.0,Summer,No Holiday,Yes,6
10/07/2018,84,2,20.5,98.0,0.5,596,20.1,0.0,6.5,0.0,Summer,No Holiday,Yes,7
08/06/2018,744,6,18.8,78.0,2.0,1259,14.8,0.01,0.0,0.0,Summer,No Holiday,Yes,6
13/11/2018,1910,8,4.7,68.0,0.5,1032,-0.7,0.06,0.0,0.0,Autumn,No Holiday,Yes,11
14/03/2018,1025,15,21.7,39.0,3.3,1979,7.1,2.09,0.0,0.0,Spring,No Holiday,Yes,3
15/02/2018,170,11,0.1,22.0,2.0,2000,-19.1,1.84,0.0,0.0,Winter,Holiday,Yes,2
08/11/2018,46,14,11.3,96.0,2.7,302,10.6,0.11,0.0,0.0,Autumn,No Holiday,Yes,11
04/06/2018,596,1,20.7,47.0,0.9,1987,8.9,0.0,0.0,0.0,Summer,No Holiday,Yes,6
19/11/2018,785,12,10.3,38.0,1.2,1130,-3.4,1.08,0.0,0.0,Autumn,No Holiday,Yes,11
25/01/2018,113,22,-9.928985210783374,35.0,2.5,2000,-26.7,0.0,0.0,0.5,Winter,No Holiday,Yes,1
17/08/2018,1666,17,33.1,27.0,1.9,1975,11.5,1.76,0.0,0.0,Summer,No Holiday,Yes,8
05/12/2017,334,14,-1.1,28.0,0.0,2000,-17.3,0.0,0.0,0.0,Winter,No Holiday,Yes,12
26/05/2018,1441,13,27.8,31.0,3.8000000000000003,1326,9.1,3.29,0.0,0.0,Spring,No Holiday,Yes,5
05/03/2018,465,13,8.3,51.0,2.0,2000,-1.2,1.42,0.0,0.0,Spring,No Holiday,Yes,3
21/08/2018,848,12,25.7,74.0,3.4,1951,20.7,1.16,0.0,0.0,Summer,No Holiday,Yes,8
14/02/2018,178,0,2.0,65.0,2.2,1885,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2
25/07/2018,299,5,28.3,74.0,2.4,1378,23.2,0.0,0.0,0.0,Summer,No Holiday,Yes,7
31/01/2018,156,14,-0.7,33.0,2.7,1984,-15.0,0.56,0.0,2.5,Winter,No Holiday,Yes,1
19/08/2018,1821,21,27.9,61.0,0.7,2000,19.6,0.0,0.0,0.0,Summer,No Holiday,Yes,8
02/06/2018,898,8,20.4,54.0,1.0,828,10.7,1.23,0.0,0.0,Summer,No Holiday,Yes,6
16/11/2018,1346,17,11.0,70.0,2.9,617,5.7,0.12,0.0,0.0,Autumn,No Holiday,Yes,11
06/08/2018,258,5,27.379666755498366,83.0,1.7,969,25.1,0.0,0.0,0.0,Summer,No Holiday,Yes,8
08/06/2018,1249,14,25.0,54.0,2.2,1146,15.0,1.86,0.0,0.0,Summer,No Holiday,Yes,6
24/05/2018,1059,14,24.544453128291728,36.0,4.9,1597,7.2,3.18,0.0,0.0,Spring,No Holiday,Yes,5
23/03/2018,682,13,10.9,36.0,2.1,1073,-3.6,2.87,0.0,0.0,Spring,No Holiday,Yes,3
12/01/2018,189,7,-15.1,45.0,0.9,2000,-24.4,0.0,0.0,0.0,Winter,No Holiday,Yes,1
16/10/2018,1177,9,11.8,55.0,0.7,1182,3.0,0.55,0.0,0.0,Autumn,No Holiday,Yes,10
27/08/2018,47,6,20.6,98.0,0.7,626,20.2,0.0,1.0,0.0,Summer,No Holiday,Yes,8
22/11/2018,603,10,2.9,22.0,2.0,1989,-16.7,1.18,0.0,0.0,Autumn,No Holiday,Yes,11
21/09/2018,45,7,17.6,96.0,1.7,310,16.9,0.0,5.0,0.0,Autumn,No Holiday,Yes,9
18/09/2018,0,1,19.3,71.0,0.4,1912,13.9,0.0,0.0,0.0,Autumn,No Holiday,No,9
14/11/2018,2200,18,12.2,47.0,2.6,1427,1.2,0.01,0.0,0.0,Autumn,No Holiday,Yes,11
04/12/2017,515,17,-1.3,26.0,5.3,2000,-18.3,0.18,0.0,0.0,Winter,No Holiday,Yes,12
31/12/2017,240,17,1.7,30.0,2.9,2000,-14.0,0.22,0.0,0.0,Winter,Holiday,Yes,12
25/06/2018,962,0,22.9,79.0,0.6,715,19.0,0.0,0.0,0.0,Summer,No Holiday,Yes,6
12/07/2018,1915,17,27.9,75.0,2.5,1643,23.0,0.75,0.0,0.0,Summer,No Holiday,Yes,7
31/01/2018,102,10,-2.3,63.0,1.7,1286,-8.4,0.22,0.0,3.2,Winter,No Holiday,Yes,1
17/04/2018,1290,20,12.5,31.0,3.8,1746,-4.2,0.0,0.0,0.0,Spring,No Holiday,Yes,4
10/01/2018,168,11,-6.4,49.0,4.5,1759,-15.3,0.86,0.0,0.5,Winter,No Holiday,Yes,1
13/10/2018,1695,18,16.5,38.0,1.6,1246,2.1,0.14,0.0,0.0,Autumn,No Holiday,Yes,10
19/06/2018,1363,15,26.7,42.0,2.6,1634,12.7,1.89,0.0,0.0,Summer,No Holiday,Yes,6
22/11/2018,717,12,5.9,23.0,2.8,1985,-13.7,1.88,0.0,0.0,Autumn,No Holiday,Yes,11
03/01/2018,299,16,-5.9165197508370735,30.0,2.8000000000000003,2000,-15.9,0.62,0.0,0.0,Winter,No Holiday,Yes,1
06/11/2018,0,5,8.8,84.0,0.6,420,6.2,0.0,0.0,0.0,Autumn,No Holiday,No,11
19/12/2017,384,18,-3.8,42.0,3.3,2000,-14.8,0.0,0.0,2.0,Winter,No Holiday,Yes,12
23/06/2018,1374,12,28.4,31.0,2.7,1849,9.6,2.93,0.0,0.0,Summer,No Holiday,Yes,6
13/08/2018,409,0,22.824329706578364,85.0,1.3,1406,25.6,0.0,0.0,0.0,Summer,No Holiday,Yes,8
30/06/2018,1005,21,23.9,84.0,0.7,1552,21.0,0.0,0.0,0.0,Summer,No Holiday,Yes,6
29/01/2018,182,21,-7.7,42.0,2.9,1905,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes,1
07/12/2017,394,13,4.1,37.0,3.1,1767,-9.3,1.14,0.0,0.0,Winter,No Holiday,Yes,12
01/03/2018,147,1,2.1,97.0,0.2,859,1.6,0.0,0.0,0.0,Spring,Holiday,Yes,3
11/05/2018,1295,15,19.9,47.0,3.3,484,8.2,1.83,0.0,0.0,Spring,No Holiday,Yes,5
